X,Y
-2.2942942942942945,0.028700759658764778
-2.2862862862862863,0.02923200744572589
-2.278278278278278,0.029771179335487005
-2.27027027027027,0.030318351696997915
-2.2622622622622623,0.03087360075204909
-2.2542542542542545,0.031437002552836886
-2.2462462462462462,0.03200863295917234
-2.238238238238238,0.03258856761533513
-2.23023023023023,0.03317688192657614
-2.2222222222222223,0.033773651035270635
-2.2142142142142145,0.03437894979672511
-2.206206206206206,0.03499285275464127
-2.198198198198198,0.035615434116240054
-2.19019019019019,0.03624676772704972
-2.1821821821821823,0.03688692704536149
-2.1741741741741745,0.0375359851163567
-2.166166166166166,0.038194014545909954
-2.158158158158158,0.03886108747407236
-2.15015015015015,0.03953727554823995
-2.1421421421421423,0.04022264989601193
-2.1341341341341344,0.04091728109774369
-2.126126126126126,0.04162123915880031
-2.118118118118118,0.0423345934815158
-2.11011011011011,0.04305741283686412
-2.1021021021021022,0.043789765335848045
-2.0940940940940944,0.044531718400611646
-2.086086086086086,0.04528333873528367
-2.078078078078078,0.046044692296557665
-2.07007007007007,0.04681584426401662
-2.062062062062062,0.04759685901020905
-2.0540540540540544,0.0483878000704834
-2.046046046046046,0.049188730112589375
-2.038038038038038,0.04999971090605332
-2.03003003003003,0.05082080329133612
-2.022022022022022,0.05165206714878234
-2.014014014014014,0.05249356136736819
-2.006006006006006,0.05334534381325804
-1.9979979979979978,0.05420747129817848
-1.98998998998999,0.055079999547618594
-1.9819819819819822,0.055962983168866755
-1.973973973973974,0.056856475618893065
-1.965965965965966,0.05776052917208759
-1.9579579579579578,0.058675194887865115
-1.94994994994995,0.05960052257814574
-1.9419419419419421,0.06053656077472321
-1.9339339339339339,0.06148335669653094
-1.925925925925926,0.062440956216817015
-1.9179179179179178,0.06340940383024005
-1.90990990990991,0.06438874261989633
-1.9019019019019021,0.06537901422429118
-1.8938938938938938,0.0663802588042656
-1.885885885885886,0.06739251500989027
-1.8778778778778777,0.06841581994734047
-1.86986986986987,0.06945020914576254
-1.861861861861862,0.0704957165241465
-1.8538538538538538,0.07155237435821644
-1.845845845845846,0.0726202132473521
-1.8378378378378377,0.07369926208155571
-1.82982982982983,0.07478954800847619
-1.821821821821822,0.07589109640050568
-1.8138138138138138,0.07700393082196144
-1.805805805805806,0.07812807299636688
-1.7977977977977977,0.07926354277384733
-1.7897897897897899,0.08041035809865252
-1.7817817817817816,0.0815685349768227
-1.7737737737737738,0.08273808744401089
-1.765765765765766,0.08391902753347769
-1.7577577577577577,0.08511136524427226
-1.7497497497497498,0.08631510850961496
-1.7417417417417416,0.08753026316549747
-1.7337337337337337,0.0887568329195139
-1.725725725725726,0.08999481931994045
-1.7177177177177176,0.09124422172507722
-1.7097097097097098,0.09250503727286848
-1.7017017017017015,0.09377726085081765
-1.6936936936936937,0.09506088506621117
-1.6856856856856859,0.09635590021666912
-1.6776776776776776,0.09766229426103645
-1.6696696696696698,0.09898005279063206
-1.6616616616616615,0.10030915900087167
-1.6536536536536537,0.10164959366327954
-1.6456456456456459,0.10300133509790668
-1.6376376376376376,0.10436435914617026
-1.6296296296296298,0.10573863914413087
-1.6216216216216215,0.10712414589622465
-1.6136136136136137,0.10852084764946464
-1.6056056056056058,0.10992871006812961
-1.5975975975975976,0.11134769620895497
-1.5895895895895897,0.11277776649684232
-1.5815815815815815,0.11421887870110481
-1.5735735735735736,0.11567098791226238
-1.5655655655655654,0.11713404651940532
-1.5575575575575575,0.11860800418813967
-1.5495495495495497,0.12009280783913319
-1.5415415415415414,0.12158840162727487
-1.5335335335335336,0.12309472692146588
-1.5255255255255253,0.12461172228505746
-1.5175175175175175,0.12613932345694961
-1.5095095095095097,0.12767746333336905
-1.5015015015015014,0.12922607195033883
-1.4934934934934936,0.13078507646685686
-1.4854854854854853,0.13235440114879818
-1.4774774774774775,0.1339339673535549
-1.4694694694694697,0.13552369351543042
-1.4614614614614614,0.13712349513180105
-1.4534534534534536,0.13873328475005986
-1.4454454454454453,0.14035297195535862
-1.4374374374374375,0.1419824633591593
-1.4294294294294296,0.14362166258861178
-1.4214214214214214,0.14527047027676968
-1.4134134134134135,0.146928784053658
-1.4054054054054053,0.14859649853820767
-1.3973973973973974,0.1502735053310671
-1.3893893893893896,0.15195969300830636
-1.3813813813813813,0.15365494711602481
-1.3733733733733735,0.15535915016587468
-1.3653653653653652,0.15707218163151382
-1.3573573573573574,0.1587939179459973
-1.3493493493493496,0.1605242325001215
-1.3413413413413413,0.16226299564173013
-1.3333333333333335,0.1640100746759936
-1.3253253253253252,0.16576533386667283
-1.3173173173173174,0.16752863443837612
-1.3093093093093096,0.16929983457982128
-1.3013013013013013,0.1710787894481097
-1.2932932932932935,0.17286535117402363
-1.2852852852852852,0.17465936886835493
-1.2772772772772774,0.1764606886292726
-1.269269269269269,0.1782691535507391
-1.2612612612612613,0.1800846037319805
-1.2532532532532534,0.18190687628802057
-1.2452452452452452,0.1837358053612833
-1.2372372372372373,0.1855712221342708
-1.229229229229229,0.18741295484332424
-1.2212212212212212,0.18926082879347014
-1.2132132132132134,0.19111466637436092
-1.2052052052052051,0.19297428707731104
-1.1971971971971973,0.19483950751343473
-1.189189189189189,0.1967101414328897
-1.1811811811811812,0.19858599974522737
-1.1731731731731734,0.20046689054085629
-1.165165165165165,0.20235261911361763
-1.1571571571571573,0.20424298798447663
-1.149149149149149,0.20613779692633133
-1.1411411411411412,0.20803684298993794
-1.1331331331331334,0.20993992053095598
-1.125125125125125,0.21184682123811008
-1.1171171171171173,0.21375733416246984
-1.109109109109109,0.21567124574784682
-1.1011011011011012,0.21758833986230475
-1.0930930930930933,0.21950839783078424
-1.085085085085085,0.22143119846883638
-1.0770770770770772,0.22335651811746327
-1.069069069069069,0.22528413067906253
-1.0610610610610611,0.2272138076544697
-1.0530530530530529,0.22914531818109599
-1.045045045045045,0.23107842907215367
-1.0370370370370372,0.23301290485696582
-1.029029029029029,0.23494850782235188
-1.021021021021021,0.23688499805508312
-1.0130130130130128,0.2388221334854012
-1.005005005005005,0.2407596699315897
-0.9969969969969972,0.2426973611455934
-0.9889889889889889,0.24463495885967246
-0.9809809809809811,0.24657221283408468
-0.9729729729729728,0.248508870905785
-0.964964964964965,0.2504446790381305
-0.9569569569569571,0.25237938137158134
-0.9489489489489489,0.25431272027538454
-0.940940940940941,0.25624443640022837
-0.9329329329329328,0.2581742687318562
-0.924924924924925,0.2601019546456235
-0.9169169169169171,0.2620272299619873
-0.9089089089089089,0.2639498290029111
-0.900900900900901,0.2658694846491715
-0.8928928928928928,0.26778592839855175
-0.8848848848848849,0.26969889042490386
-0.8768768768768771,0.27160809963806626
-0.8688688688688688,0.27351328374461664
-0.860860860860861,0.2754141693094443
-0.8528528528528527,0.27731048181812457
-0.8448448448448449,0.27920194574007456
-0.8368368368368371,0.2810882845924742
-0.8288288288288288,0.2829692210049305
-0.820820820820821,0.2848444767848667
-0.8128128128128127,0.28671377298361606
-0.8048048048048049,0.28857682996319817
-0.796796796796797,0.29043336746375803
-0.7887887887887888,0.2922831046716453
-0.780780780780781,0.2941257602881114
-0.7727727727727727,0.2959610525986035
-0.7647647647647648,0.2977886995426301
-0.7567567567567566,0.29960841878417693
-0.7487487487487487,0.30141992778264787
-0.7407407407407409,0.30322294386430826
-0.7327327327327327,0.30501718429420455
-0.7247247247247248,0.3068023663485363
-0.7167167167167166,0.3085782073874558
-0.7087087087087087,0.3103444249282679
-0.7007007007007009,0.31210073671900673
-0.6926926926926926,0.3138468608123607
-0.6846846846846848,0.31558251563992046
-0.6766766766766765,0.3173074200867234
-0.6686686686686687,0.31902129356606623
-0.6606606606606609,0.32072385609455945
-0.6526526526526526,0.3224148283673959
-0.6446446446446448,0.3240939318338044
-0.6366366366366365,0.3257608887726624
-0.6286286286286287,0.32741542236823695
-0.6206206206206208,0.3290572567860276
-0.6126126126126126,0.33068611724868124
-0.6046046046046047,0.3323017301119496
-0.5965965965965965,0.33390382294066223
-0.5885885885885886,0.335492124584683
-0.5805805805805808,0.3370663652548239
-0.5725725725725725,0.33862627659868366
-0.5645645645645647,0.34017159177638295
-0.5565565565565564,0.3417020455361677
-0.5485485485485486,0.34321737428984783
-0.5405405405405403,0.34471731618804485
-0.5325325325325325,0.346201611195215
-0.5245245245245247,0.3476700011644218
-0.5165165165165164,0.34912222991182473
-0.5085085085085086,0.3505580432908556
-0.5005005005005003,0.3519771892660535
-0.4924924924924925,0.3533794179865264
-0.48448448448448467,0.35476448185901127
-0.4764764764764764,0.35613213562050244
-0.46846846846846857,0.3574821364104176
-0.4604604604604603,0.3588142438422734
-0.45245245245245247,0.36012822007483947
-0.44444444444444464,0.3614238298827435
-0.43643643643643637,0.3627008407264954
-0.42842842842842854,0.36395902282190373
-0.42042042042042027,0.36519814920885496
-0.41241241241241244,0.36641799581942547
-0.4044044044044046,0.3676183415452998
-0.39639639639639634,0.36879896830446507
-0.3883883883883885,0.3699596611071541
-0.38038038038038025,0.3711002081210102
-0.3723723723723724,0.37222040073544366
-0.3643643643643646,0.3733200336251559
-0.3563563563563563,0.3743989048128014
-0.3483483483483485,0.37545681573076145
-0.3403403403403402,0.3764935712820047
-0.3323323323323324,0.3775089799000064
-0.32432432432432456,0.37850285360770186
-0.3163163163163163,0.37947500807544804
-0.30830830830830847,0.3804252626779688
-0.3003003003003002,0.3813534405502595
-0.29229229229229237,0.38225936864242505
-0.28428428428428454,0.38314287777343
-0.27627627627627627,0.38400380268373535
-0.26826826826826844,0.38484198208680004
-0.26026026026026017,0.38565725871942497
-0.25225225225225234,0.38644947939091645
-0.24424424424424407,0.3872184950310489
-0.23623623623623624,0.3879641607368045
-0.2282282282282284,0.3886863358178705
-0.22022022022022014,0.38938488384087316
-0.21221221221221231,0.39005967267232927
-0.20420420420420404,0.39071057452029684
-0.19619619619619622,0.3913374659747055
-0.1881881881881884,0.39194022804634965
-0.18018018018018012,0.3925187462045269
-0.1721721721721723,0.39307291041330494
-0.16416416416416402,0.3936026151664009
-0.1561561561561562,0.3941077595206575
-0.14814814814814836,0.39458824712810237
-0.1401401401401401,0.39504398626657344
-0.13213213213213226,0.3954748898689004
-0.12412412412412399,0.3958808755506264
-0.11611611611611616,0.3962618656362586
-0.10810810810810834,0.3966177871840368
-0.10010010010010006,0.396948572009207
-0.09209209209209224,0.3972541567057919
-0.08408408408408397,0.39753448266684616
-0.07607607607607614,0.3977894961031899
-0.06806806806806831,0.3980191480606099
-0.06006006006006004,0.39822339443552157
-0.05205205205205221,0.3984021959890857
-0.04404404404404394,0.39855551835977193
-0.03603603603603611,0.398683332074364
-0.02802802802802784,0.39878561255740275
-0.020020020020020013,0.39886234013906113
-0.012012012012012185,0.3989135000614489
-0.004004004004003914,0.3989390824833429
0.004004004004004358,0.3989390824833429
0.012012012012012185,0.3989135000614489
0.020020020020020013,0.39886234013906113
0.02802802802802784,0.39878561255740275
0.03603603603603567,0.398683332074364
0.044044044044044384,0.39855551835977193
0.05205205205205221,0.3984021959890857
0.06006006006006004,0.39822339443552157
0.06806806806806787,0.3980191480606099
0.0760760760760757,0.39778949610319
0.08408408408408441,0.39753448266684616
0.09209209209209224,0.3972541567057919
0.10010010010010006,0.396948572009207
0.10810810810810789,0.3966177871840368
0.11611611611611572,0.39626186563625865
0.12412412412412444,0.3958808755506264
0.13213213213213226,0.3954748898689004
0.1401401401401401,0.39504398626657344
0.14814814814814792,0.39458824712810237
0.15615615615615575,0.3941077595206576
0.16416416416416446,0.3936026151664008
0.1721721721721723,0.39307291041330494
0.18018018018018012,0.3925187462045269
0.18818818818818794,0.39194022804634965
0.19619619619619577,0.3913374659747055
0.2042042042042045,0.3907105745202968
0.21221221221221231,0.39005967267232927
0.22022022022022014,0.38938488384087316
0.22822822822822797,0.38868633581787054
0.2362362362362358,0.38796416073680456
0.2442442442442445,0.3872184950310489
0.25225225225225234,0.38644947939091645
0.26026026026026017,0.38565725871942497
0.268268268268268,0.3848419820868001
0.2762762762762758,0.3840038026837354
0.28428428428428454,0.38314287777343
0.29229229229229237,0.38225936864242505
0.3003003003003002,0.3813534405502595
0.308308308308308,0.38042526267796883
0.31631631631631585,0.3794750080754481
0.32432432432432456,0.37850285360770186
0.3323323323323324,0.3775089799000064
0.3403403403403402,0.3764935712820047
0.34834834834834805,0.37545681573076145
0.3563563563563559,0.3743989048128014
0.3643643643643646,0.3733200336251559
0.3723723723723724,0.37222040073544366
0.38038038038038025,0.3711002081210102
0.3883883883883881,0.36995966110715417
0.3963963963963968,0.368798968304465
0.4044044044044046,0.3676183415452998
0.41241241241241244,0.36641799581942547
0.42042042042042027,0.36519814920885496
0.4284284284284281,0.3639590228219038
0.4364364364364368,0.36270084072649533
0.44444444444444464,0.3614238298827435
0.45245245245245247,0.36012822007483947
0.4604604604604603,0.3588142438422734
0.4684684684684681,0.35748213641041765
0.47647647647647684,0.3561321356205024
0.48448448448448467,0.35476448185901127
0.4924924924924925,0.3533794179865264
0.5005005005005003,0.3519771892660535
0.5085085085085082,0.35055804329085566
0.5165165165165169,0.3491222299118247
0.5245245245245247,0.3476700011644218
0.5325325325325325,0.346201611195215
0.5405405405405403,0.34471731618804485
0.5485485485485482,0.34321737428984794
0.5565565565565569,0.3417020455361676
0.5645645645645647,0.34017159177638295
0.5725725725725725,0.33862627659868366
0.5805805805805804,0.33706636525482403
0.5885885885885882,0.33549212458468314
0.5965965965965969,0.3339038229406621
0.6046046046046047,0.3323017301119496
0.6126126126126126,0.33068611724868124
0.6206206206206204,0.3290572567860277
0.6286286286286282,0.327415422368237
0.6366366366366369,0.32576088877266235
0.6446446446446448,0.3240939318338044
0.6526526526526526,0.3224148283673959
0.6606606606606604,0.3207238560945595
0.6686686686686683,0.3190212935660663
0.676676676676677,0.31730742008672336
0.6846846846846848,0.31558251563992046
0.6926926926926926,0.3138468608123607
0.7007007007007005,0.3121007367190068
0.7087087087087083,0.31034442492826797
0.716716716716717,0.30857820738745567
0.7247247247247248,0.3068023663485363
0.7327327327327327,0.30501718429420455
0.7407407407407405,0.3032229438643083
0.7487487487487483,0.301419927782648
0.756756756756757,0.2996084187841769
0.7647647647647648,0.2977886995426301
0.7727727727727727,0.2959610525986035
0.7807807807807805,0.29412576028811144
0.7887887887887883,0.29228310467164537
0.796796796796797,0.29043336746375803
0.8048048048048049,0.28857682996319817
0.8128128128128127,0.28671377298361606
0.8208208208208205,0.2848444767848668
0.8288288288288284,0.2829692210049306
0.8368368368368371,0.2810882845924742
0.8448448448448449,0.27920194574007456
0.8528528528528527,0.27731048181812457
0.8608608608608606,0.2754141693094444
0.8688688688688693,0.27351328374461653
0.8768768768768771,0.27160809963806626
0.8848848848848849,0.26969889042490386
0.8928928928928928,0.26778592839855175
0.9009009009009006,0.2658694846491716
0.9089089089089093,0.263949829002911
0.9169169169169171,0.2620272299619873
0.924924924924925,0.2601019546456235
0.9329329329329328,0.2581742687318562
0.9409409409409406,0.2562444364002285
0.9489489489489493,0.25431272027538443
0.9569569569569571,0.25237938137158134
0.964964964964965,0.2504446790381305
0.9729729729729728,0.248508870905785
0.9809809809809806,0.24657221283408476
0.9889889889889893,0.24463495885967237
0.9969969969969972,0.2426973611455934
1.005005005005005,0.2407596699315897
1.0130130130130128,0.2388221334854012
1.0210210210210207,0.23688499805508323
1.0290290290290294,0.2349485078223518
1.0370370370370372,0.23301290485696582
1.045045045045045,0.23107842907215367
1.0530530530530529,0.22914531818109599
1.0610610610610607,0.2272138076544698
1.0690690690690694,0.22528413067906244
1.0770770770770772,0.22335651811746327
1.085085085085085,0.22143119846883638
1.0930930930930929,0.21950839783078432
1.1011011011011007,0.21758833986230486
1.1091091091091094,0.21567124574784674
1.1171171171171173,0.21375733416246984
1.125125125125125,0.21184682123811008
1.133133133133133,0.20993992053095606
1.1411411411411407,0.20803684298993802
1.1491491491491495,0.20613779692633125
1.1571571571571573,0.20424298798447663
1.165165165165165,0.20235261911361763
1.173173173173173,0.20046689054085637
1.1811811811811808,0.19858599974522748
1.1891891891891895,0.1967101414328896
1.1971971971971973,0.19483950751343473
1.2052052052052051,0.19297428707731104
1.213213213213213,0.19111466637436103
1.2212212212212208,0.18926082879347025
1.2292292292292295,0.18741295484332415
1.2372372372372373,0.1855712221342708
1.2452452452452452,0.1837358053612833
1.253253253253253,0.18190687628802069
1.2612612612612608,0.18008460373198062
1.2692692692692695,0.17826915355073902
1.2772772772772774,0.1764606886292726
1.2852852852852852,0.17465936886835493
1.293293293293293,0.1728653511740237
1.3013013013013008,0.1710787894481098
1.3093093093093096,0.16929983457982128
1.3173173173173174,0.16752863443837612
1.3253253253253252,0.16576533386667283
1.333333333333333,0.1640100746759937
1.3413413413413409,0.16226299564173025
1.3493493493493496,0.1605242325001215
1.3573573573573574,0.1587939179459973
1.3653653653653652,0.15707218163151382
1.373373373373373,0.1553591501658748
1.381381381381381,0.15365494711602493
1.3893893893893896,0.15195969300830636
1.3973973973973974,0.1502735053310671
1.4054054054054053,0.14859649853820767
1.413413413413413,0.14692878405365808
1.4214214214214218,0.14527047027676956
1.4294294294294296,0.14362166258861178
1.4374374374374375,0.1419824633591593
1.4454454454454453,0.14035297195535862
1.4534534534534531,0.13873328475005994
1.4614614614614618,0.13712349513180097
1.4694694694694697,0.13552369351543042
1.4774774774774775,0.1339339673535549
1.4854854854854853,0.13235440114879818
1.4934934934934931,0.13078507646685694
1.5015015015015019,0.12922607195033875
1.5095095095095097,0.12767746333336905
1.5175175175175175,0.12613932345694961
1.5255255255255253,0.12461172228505746
1.5335335335335332,0.12309472692146597
1.5415415415415419,0.12158840162727477
1.5495495495495497,0.12009280783913319
1.5575575575575575,0.11860800418813967
1.5655655655655654,0.11713404651940532
1.5735735735735732,0.11567098791226245
1.581581581581582,0.11421887870110474
1.5895895895895897,0.11277776649684232
1.5975975975975976,0.11134769620895497
1.6056056056056054,0.10992871006812968
1.6136136136136132,0.10852084764946471
1.621621621621622,0.10712414589622457
1.6296296296296298,0.10573863914413087
1.6376376376376376,0.10436435914617026
1.6456456456456454,0.10300133509790674
1.6536536536536532,0.10164959366327961
1.661661661661662,0.1003091590008716
1.6696696696696698,0.09898005279063206
1.6776776776776776,0.09766229426103645
1.6856856856856854,0.09635590021666918
1.6936936936936933,0.09506088506621124
1.701701701701702,0.09377726085081757
1.7097097097097098,0.09250503727286848
1.7177177177177176,0.09124422172507722
1.7257257257257255,0.08999481931994051
1.7337337337337333,0.08875683291951396
1.741741741741742,0.0875302631654974
1.7497497497497498,0.08631510850961496
1.7577577577577577,0.08511136524427226
1.7657657657657655,0.08391902753347777
1.7737737737737733,0.08273808744401095
1.781781781781782,0.08156853497682262
1.7897897897897899,0.08041035809865252
1.7977977977977977,0.07926354277384733
1.8058058058058055,0.07812807299636694
1.8138138138138133,0.07700393082196148
1.821821821821822,0.07589109640050568
1.82982982982983,0.07478954800847619
1.8378378378378377,0.07369926208155571
1.8458458458458455,0.07262021324735216
1.8538538538538534,0.0715523743582165
1.861861861861862,0.0704957165241465
1.86986986986987,0.06945020914576254
1.8778778778778777,0.06841581994734047
1.8858858858858856,0.06739251500989032
1.8938938938938943,0.06638025880426554
1.9019019019019021,0.06537901422429118
1.90990990990991,0.06438874261989633
1.9179179179179178,0.06340940383024005
1.9259259259259256,0.06244095621681707
1.9339339339339343,0.061483356696530884
1.9419419419419421,0.06053656077472321
1.94994994994995,0.05960052257814574
1.9579579579579578,0.058675194887865115
1.9659659659659656,0.05776052917208764
1.9739739739739743,0.05685647561889302
1.9819819819819822,0.055962983168866755
1.98998998998999,0.055079999547618594
1.9979979979979978,0.05420747129817848
2.0060060060060056,0.05334534381325808
2.0140140140140144,0.05249356136736814
2.022022022022022,0.05165206714878234
2.03003003003003,0.05082080329133612
2.038038038038038,0.04999971090605332
